ID,State,Farm,Date_of_colleciton,Status,RectTemp,Name,value,alpha,animal
Dairy184,NY,Farm4,5/20/21,Healthy,101.5,Dairy 184,4.794303166,Shannon,Cow
Dairy185,NY,Farm4,5/20/21,Healthy,102,Dairy 185,3.809028321,Shannon,calf
Dairy186,NY,Farm4,5/20/21,Healthy,101.5,Dairy 186,4.886308466,Shannon,Cow
Dairy187,NY,Farm4,5/20/21,Healthy,102,Dairy 187,3.303765224,Shannon,calf
Dairy188,NY,Farm4,5/20/21,BRD,103.2,Dairy 188,3.45678872,Shannon,calf
Dairy189,NY,Farm4,5/20/21,BRD,101.2,Dairy 189,3.805412845,Shannon,Cow
Dairy190,NY,Farm4,5/20/21,BRD,103,Dairy 190,2.954637487,Shannon,Cow
Dairy191,NY,Farm4,5/20/21,BRD,102.5,Dairy 191,3.481391132,Shannon,Cow
Dairy192,NY,Farm4,5/20/21,BRD,102.4,Dairy 192,4.7140441,Shannon,Cow
Dairy193,NY,Farm4,5/20/21,BRD,101.4,Dairy 193,4.629114062,Shannon,Cow
Dairy194,NY,Farm4,5/20/21,BRD,102,Dairy 194,3.298716413,Shannon,Cow
Dairy195,NY,Farm4,5/20/21,BRD,100.1,Dairy 195,4.624802811,Shannon,Cow
Dairy196,NY,Farm4,5/20/21,BRD,103.9,Dairy 196,4.464392231,Shannon,Cow
Dairy197,NY,Farm4,5/20/21,BRD,102,Dairy 197,3.797802511,Shannon,calf
Dairy198,NY,Farm4,5/20/21,BRD,102.3,Dairy 198,3.428478027,Shannon,calf
Dairy199,NY,Farm4,5/20/21,BRD,102.5,Dairy 199,3.133367126,Shannon,calf
Dairy200,NY,Farm4,5/20/21,BRD,101.8,Dairy 200,3.005621588,Shannon,Cow
Dairy201,NY,Farm4,5/20/21,BRD,102.9,Dairy 201,4.240523713,Shannon,calf
Dairy202,NY,Farm4,5/20/21,BRD,102.6,Dairy 202,3.402828248,Shannon,calf
Dairy203,NY,Farm4,5/20/21,BRD,102.8,Dairy 203,3.644659522,Shannon,calf
Dairy204,TX,Farm1,1/1/22,BRD,101.6,Dairy 204,3.283967827,Shannon,calf
Dairy205,TX,Farm1,1/1/22,BRD,100.5,Dairy 205,2.517519982,Shannon,calf
Dairy206,TX,Farm1,1/1/22,BRD,102.9,Dairy 206,4.106217307,Shannon,calf
Dairy207,TX,Farm1,1/1/22,Healthy,101.9,Dairy 207,5.250006627,Shannon,calf
Dairy208,TX,Farm1,1/1/22,Healthy,102.7,Dairy 208,6.268864494,Shannon,calf
Dairy209,TX,Farm1,1/1/22,Healthy,101.5,Dairy 209,6.18720813,Shannon,calf
Dairy210,TX,Farm1,1/1/22,BRD,102.1,Dairy 210,4.958830849,Shannon,calf
Dairy213,TX,Farm1,1/1/22,Healthy,101.4,Dairy 213,6.759158198,Shannon,calf
Dairy214,TX,Farm1,1/1/22,BRD,102.6,Dairy 214,5.24109051,Shannon,calf
Dairy215,TX,Farm1,1/1/22,BRD,102.3,Dairy 215,4.089859792,Shannon,calf
Dairy216,TX,Farm1,1/1/22,Healthy,101.9,Dairy 216,2.96486465,Shannon,calf
Dairy217,TX,Farm1,1/1/22,Healthy,101.7,Dairy 217,2.211911905,Shannon,calf
Dairy218,TX,Farm1,1/1/22,BRD,102.3,Dairy 218,2.320848015,Shannon,calf
Dairy220,TX,Farm1,1/1/22,Healthy,100.6,Dairy 220,6.085451321,Shannon,calf
Dairy221,TX,Farm1,1/1/22,Healthy,101.9,Dairy 221,3.548959715,Shannon,calf
Dairy222,TX,Farm1,1/1/22,BRD,105.1,Dairy 222,3.470584031,Shannon,calf
Dairy223,TX,Farm1,1/1/22,Healthy,101.7,Dairy 223,5.859523652,Shannon,calf
Dairy224,TX,Farm1,1/1/22,BRD,101.7,Dairy 224,4.285782872,Shannon,calf
Dairy225,TX,Farm1,1/1/22,BRD,97.8,Dairy 225,5.468017958,Shannon,calf
Dairy226,TX,Farm1,1/1/22,Healthy,101.2,Dairy 226,5.830803107,Shannon,calf
Dairy227,TX,Farm1,1/1/22,Healthy,102.1,Dairy 227,3.153636345,Shannon,calf
Dairy228,TX,Farm1,1/1/22,BRD,101.4,Dairy 228,3.361356471,Shannon,calf
Dairy231,TX,Farm1,1/1/22,Healthy,102,Dairy 231,4.040977875,Shannon,calf
Dairy232,TX,Farm1,1/1/22,BRD,101,Dairy 232,4.298855721,Shannon,calf
Dairy233,TX,Farm1,1/1/22,Healthy,102,Dairy 233,2.782387659,Shannon,calf
Dairy237,TX,Farm1,1/1/22,Healthy,102.3,Dairy 237,6.757227273,Shannon,calf
Dairy238,TX,Farm1,1/1/22,BRD,102.3,Dairy 238,5.495938587,Shannon,calf
Dairy239,TX,Farm1,1/1/22,Healthy,101.5,Dairy 239,4.802258875,Shannon,calf
Dairy240,TX,Farm1,1/1/22,BRD,102.1,Dairy 240,5.120499722,Shannon,calf
Dairy241,TX,Farm1,1/1/22,BRD,102.7,Dairy 241,5.135234777,Shannon,calf
Dairy243,TX,Farm1,1/1/22,Healthy,102.3,Dairy 243,7.004966905,Shannon,calf
Dairy244,TX,Farm1,1/1/22,BRD,101.7,Dairy 244,4.000657366,Shannon,calf
Dairy245,TX,Farm1,1/1/22,Healthy,103.3,Dairy 245,3.952379321,Shannon,calf
Dairy248,TX,Farm1,1/1/22,BRD,101.8,Dairy 248,2.620687517,Shannon,calf
Dairy249,TX,Farm1,1/1/22,Healthy,101.6,Dairy 249,4.62381655,Shannon,calf
Dairy250,TX,Farm1,1/1/22,BRD,101.9,Dairy 250,5.288644296,Shannon,calf
Dairy251,TX,Farm1,1/1/22,BRD,101.4,Dairy 251,5.793118219,Shannon,calf
Dairy252,TX,Farm1,1/1/22,Healthy,101.9,Dairy 252,4.090772821,Shannon,calf
Dairy253,TX,Farm1,1/1/22,Healthy,102.2,Dairy 253,5.037817017,Shannon,calf
Dairy255,TX,Farm1,1/1/22,Healthy,101.7,Dairy 255,2.166731523,Shannon,calf
Dairy256,TX,Farm1,1/1/22,BRD,102,Dairy 256,3.580040352,Shannon,calf
Dairy257,TX,Farm1,1/1/22,BRD,102.5,Dairy 257,4.604488753,Shannon,calf
Dairy258,TX,Farm1,1/1/22,Healthy,103.1,Dairy 258,5.538738167,Shannon,calf
Dairy285,TX,Farm1,1/1/22,Healthy,102.2,Dairy 285,4.996906063,Shannon,calf
Dairy286,TX,Farm1,1/1/22,BRD,102.3,Dairy 286,4.514668252,Shannon,calf
Dairy287,TX,Farm1,1/1/22,Healthy,102.2,Dairy 287,4.854504826,Shannon,calf
Dairy288,TX,Farm1,1/1/22,BRD,102.2,Dairy 288,5.387587953,Shannon,calf
Dairy289,TX,Farm1,1/1/22,Healthy,102.2,Dairy 289,3.391488862,Shannon,calf
Dairy290,TX,Farm1,1/1/22,BRD,101.2,Dairy 290,4.282161625,Shannon,calf
Dairy291,TX,Farm1,1/1/22,Healthy,102.9,Dairy 291,3.502206328,Shannon,calf
Dairy292,TX,Farm1,1/1/22,BRD,101.8,Dairy 292,5.24914735,Shannon,calf
Dairy294,TX,Farm1,1/1/22,BRD,101.6,Dairy 294,6.666660029,Shannon,calf
Dairy295,TX,Farm1,1/1/22,BRD,102,Dairy 295,5.893656034,Shannon,calf
Dairy296,TX,Farm1,1/1/22,BRD,102.5,Dairy 296,2.551194427,Shannon,calf
Dairy299,TX,Farm1,1/1/22,Healthy,102.8,Dairy 299,4.204634592,Shannon,calf
Dairy302,TX,Farm1,1/1/22,Healthy,101.5,Dairy 302,5.083988326,Shannon,calf
Dairy303,TX,Farm1,1/1/22,BRD,101.2,Dairy 303,2.716340045,Shannon,calf
Dairy304,TX,Farm1,1/1/22,BRD,102.1,Dairy 304,5.91708691,Shannon,calf
Dairy305,TX,Farm1,1/1/22,Healthy,102.2,Dairy 305,5.601407927,Shannon,calf
Dairy306,TX,Farm1,1/1/22,Healthy,102.2,Dairy 306,3.994627052,Shannon,calf
Dairy307,TX,Farm1,1/1/22,BRD,104.3,Dairy 307,2.802769374,Shannon,calf
Dairy308,TX,Farm1,1/1/22,Healthy,102.2,Dairy 308,3.680283485,Shannon,calf
Dairy309,TX,Farm1,1/1/22,BRD,101.7,Dairy 309,5.704996992,Shannon,calf
Dairy310,TX,Farm1,1/1/22,Healthy,100.5,Dairy 310,5.181725105,Shannon,calf
Dairy312,TX,Farm1,1/1/22,Healthy,102.2,Dairy 312,4.609902912,Shannon,calf
Dairy314,TX,Farm1,1/1/22,BRD,101.1,Dairy 314,6.047096709,Shannon,calf
Dairy315,TX,Farm1,1/1/22,Healthy,101.6,Dairy 315,7.191745423,Shannon,calf
Dairy261,TX,Farm1,1/1/22,Healthy,102.7,Dairy261,5.584743413,Shannon,calf
Dairy263,TX,Farm1,1/1/22,Healthy,101.8,Dairy263,5.605667709,Shannon,calf
Dairy264,TX,Farm1,1/1/22,BRD,102.8,Dairy264,3.876806271,Shannon,calf
Dairy265,TX,Farm1,1/1/22,Healthy,103,Dairy265,6.557243672,Shannon,calf
Dairy266,TX,Farm1,1/1/22,Healthy,102.1,Dairy266,3.571173915,Shannon,calf
Dairy268,TX,Farm1,1/1/22,Healthy,101.9,Dairy268,6.882591626,Shannon,calf
Dairy269,TX,Farm1,1/1/22,Healthy,101.7,Dairy269,6.568775914,Shannon,calf
Dairy270,TX,Farm1,1/1/22,BRD,102.3,Dairy270,4.275576018,Shannon,calf
Dairy271,TX,Farm1,1/1/22,BRD,104.8,Dairy271,2.781983264,Shannon,calf
Dairy273,TX,Farm1,1/1/22,BRD,103.8,Dairy273,4.878415996,Shannon,calf
Dairy275,TX,Farm1,1/1/22,Healthy,102.9,Dairy275,2.597290394,Shannon,calf
Dairy276,TX,Farm1,1/1/22,BRD,102.5,Dairy276,2.113074048,Shannon,calf
Dairy277,TX,Farm1,1/1/22,BRD,102.7,Dairy277,1.629428225,Shannon,calf
Dairy278,TX,Farm1,1/1/22,Healthy,102.2,Dairy278,2.897966849,Shannon,calf
Dairy279,TX,Farm1,1/1/22,Healthy,103.2,Dairy279,3.926982126,Shannon,calf
Dairy280,TX,Farm1,1/1/22,BRD,103.8,Dairy280,3.862509529,Shannon,calf
Dairy282,TX,Farm1,1/1/22,BRD,103,Dairy282,3.970670247,Shannon,calf
Dairy283,TX,Farm1,1/1/22,BRD,103,Dairy283,6.540682872,Shannon,calf
Dairy284,TX,Farm1,1/1/22,Healthy,102.2,Dairy284,4.151290319,Shannon,calf
Dairy317,CA,Farm2,07/14-15/2022,Healthy,104.8,Dairy 317,167,Chao1,calf
Dairy318,CA,Farm2,07/14-15/2022,Healthy,102.1,Dairy 318,65.27272727,Chao1,calf
Dairy320,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 320,114.0909091,Chao1,calf
Dairy321,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 321,95,Chao1,calf
Dairy322,CA,Farm2,07/14-15/2022,Healthy,101.7,Dairy 322,58.42857143,Chao1,calf
Dairy323,CA,Farm2,07/14-15/2022,Healthy,103,Dairy 323,62.75,Chao1,calf
Dairy324,CA,Farm2,07/14-15/2022,Healthy,102.1,Dairy 324,48.375,Chao1,calf
Dairy325,CA,Farm2,07/14-15/2022,Healthy,102.4,Dairy 325,58.5,Chao1,calf
Dairy326,CA,Farm2,07/14-15/2022,Healthy,101.7,Dairy 326,79.625,Chao1,calf
Dairy327,CA,Farm2,07/14-15/2022,Healthy,101.7,Dairy 327,77.5,Chao1,calf
Dairy328,CA,Farm2,07/14-15/2022,Healthy,102.7,Dairy 328,58.11111111,Chao1,calf
Dairy329,CA,Farm2,07/14-15/2022,Healthy,103.2,Dairy 329,120.2,Chao1,calf
Dairy330,CA,Farm2,07/14-15/2022,Healthy,101.5,Dairy 330,84.66666667,Chao1,calf
Dairy331,CA,Farm2,07/14-15/2022,Healthy,105.1,Dairy 331,70,Chao1,calf
Dairy332,CA,Farm2,07/14-15/2022,Healthy,101.4,Dairy 332,105.8,Chao1,calf
Dairy333,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 333,80.14285714,Chao1,calf
Dairy334,CA,Farm2,07/14-15/2022,Healthy,102.1,Dairy 334,63.25,Chao1,calf
Dairy335,CA,Farm2,07/14-15/2022,Healthy,102.9,Dairy 335,52.5,Chao1,calf
Dairy336,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 336,86,Chao1,calf
Dairy337,CA,Farm2,07/14-15/2022,Healthy,103,Dairy 337,125,Chao1,calf
Dairy338,CA,Farm2,07/14-15/2022,Healthy,102.8,Dairy 338,61,Chao1,calf
Dairy340,CA,Farm2,07/14-15/2022,Healthy,102.5,Dairy 340,59,Chao1,calf
Dairy341,CA,Farm2,07/14-15/2022,Healthy,102,Dairy 341,55.75,Chao1,calf
Dairy342,CA,Farm2,07/14-15/2022,Healthy,101.9,Dairy 342,80,Chao1,calf
Dairy343,CA,Farm2,07/14-15/2022,Healthy,101.9,Dairy 343,83.14285714,Chao1,calf
Dairy344,CA,Farm2,07/14-15/2022,Healthy,102.6,Dairy 344,82.36363636,Chao1,calf
Dairy345,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 345,120,Chao1,calf
Dairy346,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 346,118.3,Chao1,calf
Dairy347,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 347,220.3157895,Chao1,calf
Dairy348,CA,Farm2,07/14-15/2022,Healthy,102.7,Dairy 348,52.5,Chao1,calf
Dairy349,CA,Farm2,07/14-15/2022,Healthy,103.8,Dairy 349,84.5,Chao1,calf
Dairy351,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 351,81,Chao1,calf
Dairy355,CA,Farm2,07/14-15/2022,Healthy,101.8,Dairy 355,87,Chao1,calf
Dairy356,CA,Farm2,07/14-15/2022,Healthy,101.9,Dairy 356,71,Chao1,calf
Dairy357,CA,Farm2,07/14-15/2022,Healthy,101.7,Dairy 357,50.2,Chao1,calf
Dairy358,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 358,124.2352941,Chao1,calf
Dairy359,CA,Farm2,07/14-15/2022,Healthy,100.9,Dairy 359,85.16666667,Chao1,calf
Dairy360,CA,Farm2,07/14-15/2022,Healthy,101.4,Dairy 360,51,Chao1,calf
Dairy361,CA,Farm2,07/14-15/2022,Healthy,102,Dairy 361,100.4,Chao1,calf
Dairy362,CA,Farm2,07/14-15/2022,Healthy,102.8,Dairy 362,54.33333333,Chao1,calf
Dairy363,CA,Farm2,07/14-15/2022,Healthy,101.2,Dairy 363,55.5,Chao1,calf
Dairy364,CA,Farm2,07/14-15/2022,Healthy,102.8,Dairy 364,100.6666667,Chao1,calf
Dairy365,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 365,97.66666667,Chao1,calf
Dairy366,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 366,34.25,Chao1,calf
Dairy367,CA,Farm2,07/14-15/2022,Healthy,101.8,Dairy 367,76.14285714,Chao1,calf
Dairy368,CA,Farm2,07/14-15/2022,BRD,101.2,Dairy 368,189.4545455,Chao1,calf
Dairy369,CA,Farm2,07/14-15/2022,BRD,101.2,Dairy 369,69.5,Chao1,calf
Dairy370,CA,Farm2,07/14-15/2022,BRD,101.2,Dairy 370,98.6,Chao1,calf
Dairy372,CA,Farm2,07/14-15/2022,BRD,100.8,Dairy 372,46.5,Chao1,calf
Dairy373,CA,Farm2,07/14-15/2022,BRD,101.2,Dairy 373,66.25,Chao1,calf
Dairy374,CA,Farm2,07/14-15/2022,BRD,102.9,Dairy 374,137.3333333,Chao1,calf
Dairy375,CA,Farm2,07/14-15/2022,BRD,101.6,Dairy 375,122.5454545,Chao1,calf
Dairy376,CA,Farm2,07/14-15/2022,BRD,101.8,Dairy 376,103.4615385,Chao1,calf
Dairy377,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 377,94.25,Chao1,calf
Dairy378,CA,Farm2,07/14-15/2022,BRD,101.5,Dairy 378,77.5,Chao1,calf
Dairy379,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 379,142.4545455,Chao1,calf
Dairy381,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 381,68,Chao1,calf
Dairy382,CA,Farm2,07/14-15/2022,BRD,105,Dairy 382,45.25,Chao1,calf
Dairy383,CA,Farm2,07/14-15/2022,Healthy,102.1,Dairy 383,113.25,Chao1,calf
Dairy384,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 384,99.75,Chao1,calf
Dairy385,CA,Farm2,07/14-15/2022,BRD,102.4,Dairy 385,62.5,Chao1,calf
Dairy386,CA,Farm2,07/14-15/2022,BRD,104.3,Dairy 386,108.1111111,Chao1,calf
Dairy387,CA,Farm2,07/14-15/2022,BRD,102.1,Dairy 387,136.0833333,Chao1,calf
Dairy388,CA,Farm2,07/14-15/2022,BRD,101.3,Dairy 388,138.7142857,Chao1,calf
Dairy389,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 389,77.85714286,Chao1,calf
Dairy390,CA,Farm2,07/14-15/2022,BRD,101.7,Dairy 390,60.25,Chao1,calf
Dairy391,CA,Farm2,07/14-15/2022,BRD,102.5,Dairy 391,63.2,Chao1,calf
Dairy392,CA,Farm2,07/14-15/2022,BRD,102,Dairy 392,44,Chao1,calf
Dairy393,CA,Farm2,07/14-15/2022,BRD,102.3,Dairy 393,69.76923077,Chao1,calf
Dairy394,CA,Farm2,07/14-15/2022,BRD,102.1,Dairy 394,98.5,Chao1,calf
Dairy395,CA,Farm2,07/14-15/2022,BRD,101.7,Dairy 395,118.7142857,Chao1,calf
Dairy396,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 396,143.5714286,Chao1,calf
Dairy398,CA,Farm2,07/14-15/2022,BRD,103,Dairy 398,131.1538462,Chao1,calf
Dairy401,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 401,161.5882353,Chao1,calf
Dairy402,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 402,72.875,Chao1,calf
Dairy403,CA,Farm2,07/14-15/2022,BRD,101.8,Dairy 403,101.5,Chao1,calf
Dairy404,CA,Farm2,07/14-15/2022,BRD,101.7,Dairy 404,128.4615385,Chao1,calf
Dairy405,CA,Farm2,07/14-15/2022,BRD,97.8,Dairy 405,36.5,Chao1,calf
Dairy406,CA,Farm2,07/14-15/2022,BRD,102.1,Dairy 406,127,Chao1,calf
Dairy407,CA,Farm2,07/14-15/2022,BRD,102.7,Dairy 407,166.625,Chao1,calf
Dairy408,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 408,77.8,Chao1,calf
Dairy409,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 409,138.6666667,Chao1,calf
Dairy410,CA,Farm2,07/14-15/2022,BRD,101.5,Dairy 410,99,Chao1,calf
Dairy411,CA,Farm2,07/14-15/2022,BRD,102.7,Dairy 411,64.15384615,Chao1,calf
Dairy412,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 412,190.0555556,Chao1,calf
Dairy413,CA,Farm2,07/14-15/2022,BRD,102.4,Dairy 413,106.4285714,Chao1,calf
Dairy414,CA,Farm2,07/14-15/2022,BRD,103.8,Dairy 414,52.6,Chao1,calf
Dairy415,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 415,57,Chao1,calf
Dairy416,CA,Farm2,07/14-15/2022,BRD,100.6,Dairy 416,52.33333333,Chao1,calf
Dairy417,CA,Farm2,07/14-15/2022,BRD,101.6,Dairy 417,87.90909091,Chao1,calf
Dairy418,CA,Farm2,07/14-15/2022,BRD,102.8,Dairy 418,110,Chao1,calf
Dairy419,CA,Farm2,07/14-15/2022,BRD,103.3,Dairy 419,136.7142857,Chao1,calf
Dairy420,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 420,41,Chao1,calf
Dairy421,CA,Farm2,07/14-15/2022,BRD,102.9,Dairy 421,98.2,Chao1,calf
Dairy1,IN,Farm5,2/20/21,BRD,101.7,Dairy 1,358.25,Chao1,calf
Dairy100,IN,Farm5,2/27/21,Healthy,,Dairy 100,223.025,Chao1,calf
Dairy12,IN,Farm5,2/20/21,BRD,102.6,Dairy 12,146.5,Chao1,calf
Dairy13,IN,Farm5,2/20/21,Healthy,,Dairy 13,318.3846154,Chao1,Cow
Dairy14,IN,Farm5,2/20/21,BRD,101.8,Dairy 14,124,Chao1,Cow
Dairy15,IN,Farm5,2/20/21,Healthy,,Dairy 15,239.5,Chao1,calf
Dairy16,IN,Farm5,2/20/21,BRD,102.4,Dairy 16,319.2,Chao1,calf
Dairy17,IN,Farm5,2/20/21,BRD,101.2,Dairy 17,310.1666667,Chao1,calf
Dairy18,IN,Farm5,2/20/21,BRD,102.7,Dairy 18,208.65,Chao1,calf
Dairy19,IN,Farm5,2/20/21,BRD,102.3,Dairy 19,204.75,Chao1,calf
Dairy20,IN,Farm5,2/20/21,BRD,101.5,Dairy 20,296.902439,Chao1,calf
Dairy21,IN,Farm5,2/20/21,BRD,104.1,Dairy 21,349.4468085,Chao1,calf
Dairy22,IN,Farm5,2/20/21,BRD,102.7,Dairy 22,268.6764706,Chao1,calf
Dairy23,IN,Farm5,2/20/21,BRD,103,Dairy 23,263.04,Chao1,calf
Dairy24,IN,Farm5,2/20/21,BRD,102.3,Dairy 24,317.575,Chao1,calf
Dairy25,IN,Farm5,2/20/21,BRD,102.4,Dairy 25,355.943662,Chao1,calf
Dairy26,IN,Farm5,2/20/21,BRD,102.5,Dairy 26,459.7213115,Chao1,calf
Dairy27,IN,Farm5,2/20/21,BRD,103.2,Dairy 27,430,Chao1,calf
Dairy28,IN,Farm5,2/20/21,BRD,102,Dairy 28,134.75,Chao1,calf
Dairy29,IN,Farm5,2/20/21,BRD,102,Dairy 29,147.3333333,Chao1,calf
Dairy3,IN,Farm5,2/20/21,BRD,100.5,Dairy 3,361.1702128,Chao1,Cow
Dairy30,IN,Farm5,2/20/21,BRD,103.5,Dairy 30,205.4375,Chao1,calf
Dairy31,IN,Farm5,2/20/21,BRD,103.3,Dairy 31,137.5882353,Chao1,calf
Dairy33,IN,Farm5,2/20/21,BRD,102.1,Dairy 33,98.07692308,Chao1,calf
Dairy34,IN,Farm5,2/20/21,BRD,101.4,Dairy 34,145.5833333,Chao1,calf
Dairy35,IN,Farm5,2/20/21,Healthy,102.3,Dairy 35,101.5714286,Chao1,calf
Dairy36,IN,Farm5,2/20/21,BRD,103.3,Dairy 36,163.75,Chao1,calf
Dairy38,IN,Farm5,2/20/21,Healthy,102.1,Dairy 38,434.027027,Chao1,calf
Dairy39,IN,Farm5,2/20/21,BRD,101.9,Dairy 39,157.3333333,Chao1,calf
Dairy4,IN,Farm5,2/20/21,Healthy,,Dairy 4,256.5,Chao1,calf
Dairy40,IN,Farm5,2/20/21,Healthy,101.3,Dairy 40,404.7884615,Chao1,calf
Dairy41,IN,Farm5,2/20/21,Healthy,101.9,Dairy 41,209.5555556,Chao1,calf
Dairy42,IN,Farm5,2/27/21,Healthy,101.8,Dairy 42,134,Chao1,calf
Dairy43,IN,Farm5,2/27/21,Healthy,,Dairy 43,252.6774194,Chao1,calf
Dairy44,IN,Farm5,2/27/21,Healthy,,Dairy 44,176.037037,Chao1,calf
Dairy45,IN,Farm5,2/27/21,Healthy,,Dairy 45,223.6153846,Chao1,calf
Dairy46,IN,Farm5,2/27/21,Healthy,,Dairy 46,306.1071429,Chao1,calf
Dairy47,IN,Farm5,2/27/21,BRD,104.5,Dairy 47,96.58333333,Chao1,calf
Dairy48,IN,Farm5,2/27/21,Healthy,,Dairy 48,495.5070423,Chao1,calf
Dairy49,IN,Farm5,2/27/21,BRD,103.4,Dairy 49,244,Chao1,calf
Dairy50,IN,Farm5,2/27/21,BRD,102.1,Dairy 50,172,Chao1,calf
Dairy51,IN,Farm5,2/27/21,BRD,103.4,Dairy 51,335.1818182,Chao1,calf
Dairy52,IN,Farm5,2/27/21,Healthy,103.2,Dairy 52,512.7746479,Chao1,calf
Dairy53,IN,Farm5,2/27/21,BRD,102.7,Dairy 53,46,Chao1,calf
Dairy54,IN,Farm5,2/27/21,Healthy,102.6,Dairy 54,344.5526316,Chao1,calf
Dairy55,IN,Farm5,2/27/21,Healthy,102.8,Dairy 55,204.8484848,Chao1,calf
Dairy56,IN,Farm5,2/27/21,Healthy,102.7,Dairy 56,387.3684211,Chao1,calf
Dairy57,IN,Farm5,2/27/21,BRD,102.6,Dairy 57,244.3,Chao1,calf
Dairy58,IN,Farm5,2/27/21,BRD,102.3,Dairy 58,89.36363636,Chao1,calf
Dairy59,IN,Farm5,2/27/21,Healthy,102.4,Dairy 59,275.56,Chao1,calf
Dairy6,IN,Farm5,2/20/21,BRD,103.2,Dairy 6,55,Chao1,Cow
Dairy61,IN,Farm5,2/27/21,Healthy,102.6,Dairy 61,320.025,Chao1,calf
Dairy62,IN,Farm5,2/27/21,BRD,102.5,Dairy 62,272.3703704,Chao1,calf
Dairy63,IN,Farm5,2/27/21,Healthy,103.5,Dairy 63,234.3703704,Chao1,calf
Dairy65,IN,Farm5,2/27/21,BRD,102.1,Dairy 65,80,Chao1,calf
Dairy66,IN,Farm5,2/27/21,Healthy,102.2,Dairy 66,488.6666667,Chao1,calf
Dairy67,IN,Farm5,2/27/21,Healthy,102.5,Dairy 67,393.3220339,Chao1,calf
Dairy68,IN,Farm5,2/27/21,BRD,102.3,Dairy 68,170.5416667,Chao1,calf
Dairy69,IN,Farm5,2/27/21,Healthy,102.3,Dairy 69,252.6,Chao1,calf
Dairy7,IN,Farm5,2/20/21,Healthy,,Dairy 7,236.1818182,Chao1,calf
Dairy70,IN,Farm5,2/27/21,Healthy,102.8,Dairy 70,287.44,Chao1,calf
Dairy71,IN,Farm5,2/27/21,Healthy,102.3,Dairy 71,359.5588235,Chao1,calf
Dairy72,IN,Farm5,2/27/21,BRD,103.7,Dairy 72,172,Chao1,calf
Dairy74,IN,Farm5,2/27/21,Healthy,102.8,Dairy 74,195,Chao1,calf
Dairy75,IN,Farm5,2/27/21,Healthy,102,Dairy 75,412.2222222,Chao1,calf
Dairy77,IN,Farm5,2/27/21,Healthy,101.9,Dairy 77,124.3333333,Chao1,calf
Dairy78,IN,Farm5,2/27/21,BRD,101.9,Dairy 78,91.5,Chao1,calf
Dairy79,IN,Farm5,2/27/21,BRD,102.6,Dairy 79,236.5121951,Chao1,calf
Dairy8,IN,Farm5,2/20/21,BRD,104.3,Dairy 8,184.5,Chao1,calf
Dairy80,IN,Farm5,2/27/21,BRD,102.1,Dairy 80,150.1818182,Chao1,calf
Dairy81,IN,Farm5,2/27/21,Healthy,101,Dairy 81,84.4,Chao1,calf
Dairy82,IN,Farm5,2/27/21,Healthy,101.4,Dairy 82,409.8181818,Chao1,calf
Dairy83,IN,Farm5,2/27/21,Healthy,,Dairy 83,502.3818182,Chao1,calf
Dairy84,IN,Farm5,2/27/21,Healthy,100.9,Dairy 84,437.8125,Chao1,calf
Dairy85,IN,Farm5,2/27/21,Healthy,,Dairy 85,258.575,Chao1,calf
Dairy86,IN,Farm5,2/27/21,Healthy,101.6,Dairy 86,314.1363636,Chao1,calf
Dairy87,IN,Farm5,2/27/21,BRD,101,Dairy 87,250.1111111,Chao1,calf
Dairy88,IN,Farm5,2/27/21,Healthy,,Dairy 88,277.1304348,Chao1,calf
Dairy89,IN,Farm5,2/27/21,BRD,103,Dairy 89,139,Chao1,calf
Dairy9,IN,Farm5,2/20/21,Healthy,,Dairy 9,155.3333333,Chao1,calf
Dairy90,IN,Farm5,2/27/21,BRD,102.3,Dairy 90,212.483871,Chao1,calf
Dairy91,IN,Farm5,2/27/21,BRD,102.2,Dairy 91,262.1428571,Chao1,calf
Dairy92,IN,Farm5,2/27/21,Healthy,,Dairy 92,206.9375,Chao1,calf
