Name,ID,Status,State,Farm,Date of colleciton,RectaTemp,16S copies,copy_log,copies,pre_abs,Bacteria,quality
Beef 289,Beef289,Healthy,ID,Boise Valley Feeders,10/6/21,,501381.5,2.826074803,670,0,M.bovis,Clean
Beef 29,Beef29,BRD,TX,Cactus,3/10/21,106,29668554.21,3.474695044,2983.287057,1,M.bovis,Clean
Beef 290,Beef290,Healthy,ID,Boise Valley Feeders,10/6/21,,591911.72,2.826074803,670,0,M.bovis,Clean
Beef 291,Beef291,Healthy,ID,Boise Valley Feeders,10/6/21,,36965275.12,3.770243218,5891.735182,1,M.bovis,Clean
Beef 292,Beef292,Healthy,ID,Boise Valley Feeders,10/6/21,,2157904716,2.826074803,670,0,M.bovis,Clean
Beef 293,Beef293,Healthy,ID,Boise Valley Feeders,10/6/21,,1.49E+12,3.588147662,3873.893363,1,M.bovis,Clean
Beef 296,Beef296,Healthy,ID,Boise Valley Feeders,10/6/21,,409805891.4,3.968066843,9291.093767,1,M.bovis,Clean
Beef 297,Beef297,Healthy,ID,Boise Valley Feeders,10/6/21,,2.25E+11,2.826074803,670,0,M.bovis,Clean
Beef 299,Beef299,Healthy,ID,Boise Valley Feeders,10/6/21,,9491543.77,2.826074803,670,0,M.bovis,Clean
Beef 3,Beef3,BRD,TX,Cactus,3/4/21,104,39652681.56,5.350851654,224311.559,1,M.bovis,Clean
Beef 30,Beef30,Healthy,TX,Cactus,3/8/21,102.1,34809890.43,2.826074803,670,0,M.bovis,Clean
Beef 300,Beef300,Healthy,ID,Boise Valley Feeders,10/6/21,,18978796.91,5.150715868,141486.7818,1,M.bovis,Clean
Beef 301,Beef301,Healthy,ID,Boise Valley Feeders,10/6/21,,26054702.52,3.554630261,3586.164942,1,M.bovis,Clean
Beef 303,Beef303,BRD,ID,Boise Valley Feeders,10/8/21,,1808103.58,6.090496833,1231677.004,1,M.bovis,Clean
Beef 305,Beef305,BRD,ID,Boise Valley Feeders,10/8/21,,808664.24,2.826074803,670,0,M.bovis,Clean
Beef 306,Beef306,BRD,ID,Boise Valley Feeders,10/8/21,,713552.86,6.293372927,1965046.93,1,M.bovis,Clean
Beef 307,Beef307,BRD,ID,Boise Valley Feeders,10/8/21,,185280014.9,2.826074803,670,0,M.bovis,Clean
Beef 308,Beef308,Healthy,ID,Boise Valley Feeders,10/8/21,,10250932.28,6.623057712,4198147.681,1,M.bovis,Clean
Beef 309,Beef309,Healthy,ID,Boise Valley Feeders,10/8/21,,27756166.91,3.880490648,7594.350688,1,M.bovis,Clean
Beef 31,Beef31,BRD,TX,Cactus,3/8/21,105.8,187156661.7,5.523394598,333729.5,1,M.bovis,Clean
Beef 312,Beef312,Healthy,ID,Boise Valley Feeders,10/8/21,,32578478.91,2.826074803,670,0,M.bovis,Clean
Beef 313,Beef313,BRD,CO,Five Rivers,10/19/21,104.2,119867240.6,2.826074803,670,0,M.bovis,Clean
Beef 315,Beef315,BRD,CO,Five Rivers,10/19/21,103.5,880415983.8,2.826074803,670,0,M.bovis,Clean
Beef 316,Beef316,BRD,CO,Five Rivers,10/19/21,102.8,714394008.8,3.414212881,2595.45128,1,M.bovis,Clean
Beef 317,Beef317,BRD,CO,Five Rivers,10/19/21,105.5,380528608.9,2.826074803,670,0,M.bovis,Clean
Beef 318,Beef318,BRD,CO,Five Rivers,10/19/21,105.1,473965450.1,6.733261497,5410800.197,1,M.bovis,Clean
Beef 319,Beef319,BRD,CO,Five Rivers,10/19/21,106.4,119068043,3.495484063,3129.565627,1,M.bovis,Clean
Beef 32,Beef32,BRD,TX,Cactus,3/8/21,104.5,272845652.5,4.490120186,30911.50753,1,M.bovis,Clean
Beef 320,Beef320,BRD,CO,Five Rivers,10/19/21,103.8,200547945.5,4.619084172,41599.12271,1,M.bovis,Clean
Beef 321,Beef321,Healthy,CO,Five Rivers,10/19/21,103.5,118679208.2,2.826074803,670,0,M.bovis,Clean
Beef 322,Beef322,Healthy,CO,Five Rivers,10/19/21,102.4,1935973167,2.826074803,670,0,M.bovis,Clean
Beef 323,Beef323,Healthy,CO,Five Rivers,10/19/21,103.5,793768628.7,2.826074803,670,0,M.bovis,Clean
Beef 325,Beef325,Healthy,CO,Five Rivers,10/19/21,103.5,294940491.2,2.826074803,670,0,M.bovis,Clean
Beef 326,Beef326,Healthy,CO,Five Rivers,10/19/21,103.5,1111345050,2.826074803,670,0,M.bovis,Clean
Beef 327,Beef327,Healthy,CO,Five Rivers,10/19/21,102.2,500669614.6,2.826074803,670,0,M.bovis,Clean
Beef 328,Beef328,Healthy,CO,Five Rivers,10/19/21,103.5,902714222.8,2.826074803,670,0,M.bovis,Clean
Beef 329,Beef329,Healthy,CO,Five Rivers,10/19/21,103.5,168957475.1,2.826074803,670,0,M.bovis,Clean
Beef 33,Beef33,BRD,TX,Cactus,3/8/21,106,309018610.3,5.884346504,766207.6852,1,M.bovis,Clean
Beef 330,Beef330,Healthy,CO,Five Rivers,10/19/21,103.5,250606430.3,2.826074803,670,0,M.bovis,Clean
Beef 331,Beef331,Healthy,CO,Five Rivers,10/19/21,103.5,2427860563,3.319929609,2088.95752,1,M.bovis,Clean
Beef 332,Beef332,Healthy,CO,Five Rivers,10/19/21,103.5,235275890.7,2.826074803,670,0,M.bovis,Clean
Beef 333,Beef333,Healthy,CO,Five Rivers,10/19/21,103.5,212305045.2,2.826074803,670,0,M.bovis,Clean
Beef 334,Beef334,Healthy,CO,Five Rivers,10/19/21,103.1,750205322.3,4.260493182,18217.68474,1,M.bovis,Clean
Beef 335,Beef335,Healthy,IN,Ault,10/21/21,103.3,29222866.42,2.826074803,670,0,M.bovis,Clean
Beef 336,Beef336,Healthy,IN,Ault,10/21/21,103.3,19221360.3,4.594730296,39330.57503,1,M.bovis,Clean
Beef 337,Beef337,Healthy,IN,Ault,10/21/21,102.9,55510661.59,2.826074803,670,0,M.bovis,Clean
Beef 338,Beef338,Healthy,IN,Ault,10/21/21,103.1,15972845.71,2.826074803,670,0,M.bovis,Clean
Beef 339,Beef339,BRD,IN,Ault,10/21/21,105.6,57723880.59,5.249298267,177540.8385,1,M.bovis,Clean
Beef 34,Beef34,Healthy,TX,Cactus,3/8/21,101.8,37134877.22,2.826074803,670,0,M.bovis,Clean
Beef 340,Beef340,BRD,IN,Ault,10/21/21,104.6,43146323.09,3.316999115,2074.909291,1,M.bovis,Clean
Beef 341,Beef341,BRD,IN,Ault,10/21/21,103.1,673175858.5,4.545819303,35141.4197,1,M.bovis,Clean
Beef 342 ,Beef342,BRD,IN,Ault,10/21/21,105.2,38568526358,5.750529897,563027.875,1,M.bovis,Clean
Beef 344,Beef344,Healthy,ID,Boise Valley Feeders,10/29/21,,16243966.82,2.826074803,670,0,M.bovis,Clean
Beef 345,Beef345,Healthy,ID,Boise Valley Feeders,10/29/21,,90670622.53,6.249393624,1775798.25,1,M.bovis,Clean
Beef 347,Beef347,Healthy,ID,Boise Valley Feeders,10/29/21,,65828493.93,5.838236693,689027.7182,1,M.bovis,Clean
Beef 348,Beef348,Healthy,ID,Boise Valley Feeders,10/29/21,,178697060,2.826074803,670,0,M.bovis,Clean
Beef 349,Beef349,Healthy,ID,Boise Valley Feeders,10/29/21,,200777902.1,6.571538659,3728538.735,1,M.bovis,Clean
Beef 35,Beef35,Healthy,TX,Cactus,3/11/21,102.4,607456289.4,5.212023998,162938.6065,1,M.bovis,Clean
Beef 350,Beef350,Healthy,ID,Boise Valley Feeders,10/29/21,,73123616.82,5.974407781,942774.3985,1,M.bovis,Clean
Beef 351,Beef351,Healthy,ID,Boise Valley Feeders,10/29/21,,6565101.66,6.332609722,2150848.01,1,M.bovis,Clean
Beef 352,Beef352,Healthy,ID,Boise Valley Feeders,10/29/21,,8133734.98,5.582446532,382337.1795,1,M.bovis,Clean
Beef 353,Beef353,BRD,ID,Boise Valley Feeders,10/29/21,104,422833.96,5.187311205,153925.7241,1,M.bovis,Clean
Beef 354,Beef354,BRD,ID,Boise Valley Feeders,10/29/21,105.5,1151721.89,3.920520263,8327.607791,1,M.bovis,Clean
Beef 355,Beef355,BRD,ID,Boise Valley Feeders,10/29/21,104.5,233065.18,3.482952303,3040.551073,1,M.bovis,Clean
Beef 356,Beef356,BRD,ID,Boise Valley Feeders,10/29/21,104,1158223.94,2.826074803,670,0,M.bovis,Clean
Beef 357,Beef357,BRD,ID,Boise Valley Feeders,10/29/21,104.7,690898.55,3.390491779,2457.490113,1,M.bovis,Clean
Beef 358,Beef358,BRD,ID,Boise Valley Feeders,10/29/21,105.1,628398.47,4.083901705,12131.14252,1,M.bovis,Clean
Beef 359,Beef359,BRD,ID,Boise Valley Feeders,10/29/21,104.9,782182.73,2.826074803,670,0,M.bovis,Clean
Beef 36,Beef36,BRD,TX,Cactus,3/8/21,105.3,81164802.61,4.030005668,10715.33291,1,M.bovis,Clean
Beef 360,Beef360,BRD,ID,Boise Valley Feeders,10/29/21,104.5,95435.93,4.479012604,30130.93468,1,M.bovis,Clean
Beef 361,Beef361,BRD,ID,Boise Valley Feeders,10/29/21,104.7,1334523.45,4.54293274,34908.62473,1,M.bovis,Clean
Beef 362,Beef362,BRD,ID,Boise Valley Feeders,10/29/21,105.2,1621922.58,4.113623962,12990.443,1,M.bovis,Clean
Beef 364,Beef364,BRD,IN,Ault,11/10/21,102,4.47E+11,5.347997756,222842.3634,1,M.bovis,Clean
Beef 365,Beef365,BRD,IN,Ault,11/10/21,104.9,13760432.35,2.826074803,670,0,M.bovis,Clean
Beef 366,Beef366,Healthy,IN,Ault,11/10/21,102.9,10485683.16,4.010202769,10237.70872,1,M.bovis,Clean
Beef 367,Beef367,Healthy,IN,Ault,11/10/21,103.3,4185501.27,4.177724675,15056.5224,1,M.bovis,Clean
Beef 368,Beef368,Healthy,IN,Ault,11/10/21,103.3,4863032.5,2.826074803,670,0,M.bovis,Clean
Beef 369,Beef369,Healthy,IN,Ault,11/10/21,102.9,633220.19,2.826074803,670,0,M.bovis,Clean
Beef 37,Beef37,BRD,TX,Cactus,3/10/21,105.2,39044.04,3.831680445,6787.040572,1,M.bovis,Clean
Beef 370,Beef370,BRD,ID,Ault,11/17/21,,806478.34,2.826074803,670,0,M.bovis,Clean
Beef 371,Beef371,BRD,ID,Ault,11/17/21,,821663.2,3.500555927,3166.328184,1,M.bovis,Clean
Beef 372,Beef372,BRD,ID,Ault,11/17/21,,338434.48,2.826074803,670,0,M.bovis,Clean
Beef 373,Beef373,Healthy,ID,Ault,11/17/21,,1125436.56,2.826074803,670,0,M.bovis,Clean
Beef 374,Beef374,Healthy,ID,Ault,11/17/21,,1592085.54,2.826074803,670,0,M.bovis,Clean
Beef 375,Beef375,Healthy,ID,Ault,11/17/21,,210131.54,2.826074803,670,0,M.bovis,Clean
Beef 377,Beef377,BRD,ID,Ault,11/19/21,,2821377.3,2.826074803,670,0,M.bovis,Clean
Beef 378,Beef378,BRD,ID,Ault,11/19/21,,2024267.17,2.826074803,670,0,M.bovis,Clean
Beef 379,Beef379,BRD,ID,Ault,11/19/21,,614643.67,2.826074803,670,0,M.bovis,Clean
Beef 38,Beef38,BRD,TX,Cactus,3/8/21,106.1,396976219,6.284963454,1927362.719,1,M.bovis,Clean
Beef 380,Beef380,Healthy,ID,Ault,11/19/21,,776146.56,2.826074803,670,0,M.bovis,Clean
Beef 381,Beef381,Healthy,ID,Ault,11/19/21,,483372.59,2.826074803,670,0,M.bovis,Clean
Beef 382,Beef382,Healthy,ID,Ault,11/19/21,,771633.13,2.826074803,670,0,M.bovis,Clean
Beef 384,Beef384,Healthy,ID,Ault,11/23/21,,551444.62,2.826074803,670,0,M.bovis,Clean
Beef 385,Beef385,Healthy,ID,Ault,11/23/21,,258187.08,2.826074803,670,0,M.bovis,Clean
Beef 386,Beef386,Healthy,ID,Ault,11/23/21,,4530405.48,2.826074803,670,0,M.bovis,Clean
Beef 387,Beef387,Healthy,ID,Ault,11/23/21,,14855406.68,2.826074803,670,0,M.bovis,Clean
Beef 388,Beef388,Healthy,ID,Ault,11/23/21,,459920.46,2.826074803,670,0,M.bovis,Clean
Beef 389,Beef389,Healthy,ID,Ault,11/23/21,,2616841.28,2.826074803,670,0,M.bovis,Clean
Beef 390,Beef390,Healthy,ID,Ault,11/23/21,,1298615.08,2.826074803,670,0,M.bovis,Clean
Beef 391,Beef391,Healthy,ID,Ault,11/23/21,,1048784.75,2.826074803,670,0,M.bovis,Clean
Beef 393,Beef393,Healthy,ID,Boise Valley Feeders,11/23/21,,4621385.35,2.826074803,670,0,M.bovis,Clean
Beef 394,Beef394,Healthy,ID,Boise Valley Feeders,11/23/21,,2440801.21,2.826074803,670,0,M.bovis,Clean
Beef 395,Beef395,Healthy,ID,Boise Valley Feeders,11/23/21,,6100627.09,2.826074803,670,0,M.bovis,Clean
Beef 396,Beef396,Healthy,ID,Boise Valley Feeders,11/23/21,104.3,4538822.35,2.826074803,670,0,M.bovis,Clean
Beef 397,Beef397,BRD,ID,Boise Valley Feeders,11/23/21,104.3,623310.23,2.826074803,670,0,M.bovis,Clean
Beef 398,Beef398,BRD,ID,Boise Valley Feeders,11/23/21,105,1535176.25,2.826074803,670,0,M.bovis,Clean
Beef 399,Beef399,BRD,ID,Boise Valley Feeders,11/23/21,105.3,5617016.14,2.826074803,670,0,M.bovis,Clean
Beef 40,Beef40,Healthy,TX,Cactus,3/15/21,103.2,230,4.383024565,24155.97466,1,M.bovis,Clean
Beef 400,Beef400,BRD,ID,Boise Valley Feeders,11/23/21,105.1,2157207.49,2.826074803,670,0,M.bovis,Clean
Beef 401,Beef401,BRD,ID,Boise Valley Feeders,11/23/21,104.2,329841.48,2.826074803,670,0,M.bovis,Clean
Beef 402,Beef402,Healthy,ID,Boise Valley Feeders,11/23/21,104.8,95999.59,2.826074803,670,0,M.bovis,Clean
Beef 403,Beef403,BRD,ID,Boise Valley Feeders,11/23/21,104.8,14067187.67,3.325302581,2114.962059,1,M.bovis,Clean
Beef 404,Beef404,BRD,ID,Boise Valley Feeders,11/23/21,105.9,1109152.82,5.153110323,142269.0143,1,M.bovis,Clean
Beef 405,Beef405,BRD,ID,Boise Valley Feeders,11/23/21,104.1,2632582.85,2.826074803,670,0,M.bovis,Clean
Beef 406,Beef406,BRD,ID,Boise Valley Feeders,11/23/21,104.8,2877184.03,2.826074803,670,0,M.bovis,Clean
Beef 407,Beef407,BRD,ID,Boise Valley Feeders,11/23/21,105.3,1965227.41,2.826074803,670,0,M.bovis,Clean
Beef 408,Beef408,BRD,IN,Ault,12/8/21,103.4,1940958.15,4.035829371,10859.98865,1,M.bovis,Clean
Beef 409,Beef409,BRD,IN,Ault,12/8/21,102.7,4652781.19,2.826074803,670,0,M.bovis,Clean
Beef 410,Beef410,BRD,IN,Ault,12/8/21,103.5,2119598.23,2.826074803,670,0,M.bovis,Clean
Beef 411,Beef411,BRD,IN,Ault,12/8/21,102.4,24996569.99,3.632574871,4291.16161,1,M.bovis,Clean
Beef 412,Beef412,BRD,IN,Ault,12/8/21,103.5,2349560.88,4.291698817,19574.86685,1,M.bovis,Clean
Beef 413,Beef413,Healthy,IN,Ault,12/8/21,102.1,327530.86,2.826074803,670,0,M.bovis,Clean
Beef 414,Beef414,Healthy,IN,Ault,12/8/21,103.3,415989.97,2.826074803,670,0,M.bovis,Clean
Beef 415,Beef415,Healthy,IN,Ault,12/8/21,102.7,1582729.78,2.826074803,670,0,M.bovis,Clean
Beef 416,Beef416,Healthy,IN,Ault,12/8/21,103.1,2775293.17,2.826074803,670,0,M.bovis,Clean
Beef 417,Beef417,Healthy,IN,Ault,12/8/21,103.1,491085.96,2.826074803,670,0,M.bovis,Clean
Beef 418,Beef418,Healthy,IN,Ault,12/8/21,103.1,3519149.14,2.826074803,670,0,M.bovis,Clean
Beef 419,Beef419,Healthy,IN,Ault,12/8/21,103.1,657757.6,2.826074803,670,0,M.bovis,Clean
Beef 42,Beef42,Healthy,TX,Cactus,3/16/21,102.8,10560233.48,3.568403712,3701.721248,1,M.bovis,Clean
Beef 420,Beef420,Healthy,IN,Ault,12/8/21,102.5,1595608.59,2.826074803,670,0,M.bovis,Clean
Beef 421,Beef421,Healthy,IN,Ault,2/10/22,103.4,33973182.55,2.826074803,670,0,M.bovis,Clean
Beef 422,Beef422,BRD,IN,Ault,2/10/22,103.8,45058467.95,2.826074803,670,0,M.bovis,Clean
Beef 423,Beef423,Healthy,IN,Ault,2/10/22,103.8,22335800.62,5.033482734,108014.6677,1,M.bovis,Clean
Beef 424,Beef424,Healthy,IN,Ault,2/10/22,102.9,11068235.74,2.826074803,670,0,M.bovis,Clean
Beef 425,Beef425,BRD,IN,Ault,2/10/22,104.2,69327325.58,3.437048363,2735.573345,1,M.bovis,Clean
Beef 426,Beef426,Healthy,IN,Ault,2/10/22,103.3,18034807.99,2.826074803,670,0,M.bovis,Clean
Beef 427,Beef427,Healthy,IN,Ault,2/10/22,102.5,3170511.99,4.453903105,28438.26554,1,M.bovis,Clean
Beef 428,Beef428,Healthy,IN,Ault,2/10/22,103.2,1963823.19,2.826074803,670,0,M.bovis,Clean
Beef 429,Beef429,BRD,IN,Ault,2/10/22,104.8,61355050.2,3.566816424,3688.216648,1,M.bovis,Clean
Beef 430,Beef430,BRD,IN,Ault,2/10/22,101.4,1053912944,4.203990555,15995.23241,1,M.bovis,Clean
Beef 431,Beef431,Healthy,IN,Ault,2/10/22,103,28080091.36,3.254310712,1796.018113,1,M.bovis,Clean
Beef 432,Beef432,BRD,IN,Ault,2/10/22,104.6,222774326,5.163437222,145692.5089,1,M.bovis,Clean
Beef 433,Beef433,Healthy,IN,Ault,2/10/22,103.8,28610132.56,3.281656519,1912.742551,1,M.bovis,Clean
Beef 435,Beef435,BRD,IN,Ault,7/14/20,104.3,202410627.7,6.785750218,6105907.46,1,M.bovis,Clean
Beef 436,Beef436,Healthy,IN,Ault,7/14/20,103.7,163881590.3,4.45560231,28549.75,1,M.bovis,Clean
Beef 437,Beef437,Healthy,IN,Ault,7/14/20,102.7,88366077.78,2.826074803,670,0,M.bovis,Clean
Beef 438,Beef438,BRD,IN,Ault,7/14/20,105.6,70169743.03,2.826074803,670,0,M.bovis,Clean
Beef 439,Beef439,Healthy,IN,Ault,7/14/20,104,11018365.34,2.826074803,670,0,M.bovis,Clean
Beef 440,Beef440,Healthy,IN,Ault,7/14/20,102.9,48767980.76,2.826074803,670,0,M.bovis,Clean
Beef 441,Beef441,BRD,IN,Ault,7/14/20,103.8,75385854.09,5.476204854,299367.64,1,M.bovis,Clean
Beef 442,Beef442,Healthy,IN,Ault,7/14/20,103,102316074.7,3.119212986,1315.87,1,M.bovis,Clean
Beef 443,Beef443,BRD,IN,Ault,7/14/20,105.2,78216426.98,2.826074803,670,0,M.bovis,Clean
Beef 444,Beef444,Healthy,IN,Ault,7/14/20,102.5,87331449.75,5.00536033,101241.91,1,M.bovis,Clean
Beef 445,Beef445,BRD,IN,Ault,7/14/20,104.6,296862708.7,3.20236842,1593.56,1,M.bovis,Clean
Beef 446,Beef446,Healthy,IN,Ault,7/14/20,102.5,25236953.66,2.826074803,670,0,M.bovis,Clean
Beef 447,Beef447,Healthy,IN,Ault,7/14/20,102.6,228053833.4,3.157299584,1436.48,1,M.bovis,Clean
Beef 448,Beef448,Healthy,IN,Ault,7/21/20,104.4,668341682.7,2.826074803,670,0,M.bovis,Clean
Beef 449,Beef449,Healthy,IN,Ault,7/21/20,104.7,41998340.46,2.826074803,670,0,M.bovis,Clean
Beef 45,Beef45,BRD,TX,Cactus,3/15/21,105,766422245.6,3.750367104,5628.168665,1,M.bovis,Clean
Beef 450,Beef450,Healthy,IN,Ault,7/21/20,103.3,119818020.6,2.826074803,670,0,M.bovis,Clean
Beef 451,Beef451,BRD,IN,Ault,7/21/20,,155020255.1,2.826074803,670,0,M.bovis,Clean
Beef 452,Beef452,BRD,IN,Ault,7/21/20,102.7,359188848.9,3.824685433,6678.6,1,M.bovis,Clean
Beef 453,Beef453,BRD,IN,Ault,7/21/20,102.9,189548545.8,3.80388096,6366.21,1,M.bovis,Clean
Beef 454,Beef454,BRD,IN,Ault,7/21/20,103.3,447870848.6,3.562628272,3652.82,1,M.bovis,Clean
Beef 455,Beef455,Healthy,IN,Ault,7/21/20,103.3,1390636864,5.974277359,942491.32,1,M.bovis,Clean
Beef 456,Beef456,Healthy,IN,Ault,7/21/20,102.3,303921189.9,2.826074803,670,0,M.bovis,Clean
Beef 457,Beef457,BRD,IN,Ault,7/21/20,104.7,4967512471,2.826074803,670,0,M.bovis,Clean
Beef 458,Beef458,BRD,IN,Ault,7/21/20,104,9405954.64,4.870993139,74300.74,1,M.bovis,Clean
Beef 459,Beef459,Healthy,IN,Ault,8/12/20,103.2,45153064.43,3.043876838,1106.31,1,M.bovis,Clean
Beef 460,Beef460,Healthy,IN,Ault,8/12/20,102.7,22145527.93,2.826074803,670,0,M.bovis,Clean
Beef 461,Beef461,BRD,IN,Ault,8/12/20,102.4,237008221.2,2.826074803,670,0,M.bovis,Clean
Beef 462,Beef462,BRD,IN,Ault,8/12/20,104.8,382729160.2,3.844730596,6994.08,1,M.bovis,Clean
Beef 463,Beef463,Healthy,IN,Ault,8/12/20,103.4,261069571.4,3.884128972,7658.24,1,M.bovis,Clean
Beef 464,Beef464,Healthy,IN,Ault,8/12/20,103.1,367019824.6,2.826074803,670,0,M.bovis,Clean
Beef 465,Beef465,BRD,IN,Ault,8/12/20,106.3,455582882.2,2.826074803,670,0,M.bovis,Clean
Beef 466,Beef466,Healthy,IN,Ault,8/12/20,102.7,96727958.04,3.107738944,1281.56,1,M.bovis,Clean
Beef 467,Beef467,Healthy,IN,Ault,8/12/20,103.2,65978606.24,2.826074803,670,0,M.bovis,Clean
Beef 468,Beef468,BRD,IN,Ault,8/12/20,103.5,24431129.62,2.826074803,670,0,M.bovis,Clean
Beef 469,Beef469,BRD,IN,Ault,8/12/20,103.3,106366196.9,4.905736316,80488.96,1,M.bovis,Clean
Beef 47,Beef47,BRD,TX,Cactus,3/15/21,104.4,99482.13,5.274496443,188146.6296,1,M.bovis,Clean
Beef 470,Beef470,Healthy,IN,Ault,8/19/20,,75353998.72,2.826074803,670,0,M.bovis,Clean
Beef 471,Beef471,Healthy,IN,Ault,8/19/20,,6332889.16,2.826074803,670,0,M.bovis,Clean
Beef 472,Beef472,BRD,IN,Ault,8/19/20,104.4,356912279.6,3.559111486,3623.36,1,M.bovis,Clean
Beef 473,Beef473,Healthy,IN,Ault,8/19/20,103.3,344104019.4,2.826074803,670,0,M.bovis,Clean
Beef 474,Beef474,BRD,IN,Ault,8/19/20,103.2,413587557.1,2.826074803,670,0,M.bovis,Clean
Beef 475,Beef475,BRD,IN,Ault,8/19/20,103.8,50917761.81,3.232836078,1709.37,1,M.bovis,Clean
Beef 476,Beef476,Healthy,IN,Ault,8/26/20,105,92275946.27,2.826074803,670,0,M.bovis,Clean
Beef 477,Beef477,Healthy,IN,Ault,8/26/20,105.1,56382533.03,2.826074803,670,0,M.bovis,Clean
Beef 478,Beef478,Healthy,IN,Ault,8/26/20,103.4,258866838.4,5.395480492,248588.19,1,M.bovis,Clean
Beef 479,Beef479,BRD,IN,Ault,8/26/20,104.2,91600579.32,6.021900711,1051721.4,1,M.bovis,Clean
Beef 48,Beef48,BRD,TX,Cactus,3/16/21,104.2,38648.96,5.714778438,518535.4327,1,M.bovis,Clean
Beef 480,Beef480,Healthy,IN,Ault,8/26/20,102.7,37935904.73,5.600334885,398414.27,1,M.bovis,Clean
Beef 481,Beef481,BRD,IN,Ault,8/26/20,102.7,218284274.4,6.340717067,2191376.84,1,M.bovis,Clean
Beef 482,Beef482,Healthy,IN,Ault,8/26/20,103.5,453906252.9,3.556377289,3600.62,1,M.bovis,Clean
Beef 483,Beef483,BRD,IN,Ault,8/26/20,105.2,588721469.9,6.030474685,1072691.12,1,M.bovis,Clean
Beef 484,Beef484,BRD,IN,Ault,8/26/20,102.9,123891960.5,5.328923639,213266.99,1,M.bovis,Clean
Beef 485,Beef485,Healthy,IN,Ault,8/26/20,103.3,32998602.79,6.203191027,1596581.26,1,M.bovis,Clean
Beef 486,Beef486,Healthy,IN,Ault,8/26/20,104.1,306620962.9,6.709819904,5126487.52,1,M.bovis,Clean
Beef 487,Beef487,BRD,IN,Ault,8/26/20,103.4,36200481.6,5.105248235,127423.12,1,M.bovis,Clean
Beef 488,Beef488,Healthy,IN,Ault,8/26/20,103.4,92030483.48,2.826074803,670,0,M.bovis,Clean
Beef 489,Beef489,Healthy,IN,Ault,9/10/20,102.9,241560169.6,2.826074803,670,0,M.bovis,Clean
Beef 49,Beef49,BRD,TX,Cactus,3/18/21,105,783724921.3,5.426215239,266818.0701,1,M.bovis,Clean
Beef 490,Beef490,Healthy,IN,Ault,9/10/20,104,110713882.1,3.758350882,5732.59,1,M.bovis,Clean
Beef 491,Beef491,BRD,IN,Ault,9/10/20,103.6,371914405,5.080366157,120327.85,1,M.bovis,Clean
Beef 492,Beef492,BRD,IN,Ault,9/10/20,103,475833620.5,2.826074803,670,0,M.bovis,Clean
Beef 493,Beef493,Healthy,IN,Ault,9/10/20,103.1,77687626.79,4.48285744,30398.87,1,M.bovis,Clean
Beef 494,Beef494,BRD,IN,Ault,9/10/20,104.6,1.54E+11,6.810883537,6469690.98,1,M.bovis,Clean
Beef 495,Beef495,Healthy,IN,Ault,9/10/20,103.4,411855875.3,4.782616648,60620.1,1,M.bovis,Clean
Beef 496,Beef496,Healthy,IN,Ault,9/10/20,102.8,46275074.56,4.749239761,56135.78,1,M.bovis,Clean
Beef 497,Beef497,BRD,IN,Ault,9/10/20,102.5,3584980954,6.680731959,4794374.55,1,M.bovis,Clean
Beef 498,Beef498,BRD,IN,Ault,9/10/20,103.2,96357275.04,2.826074803,670,0,M.bovis,Clean
Beef 499,Beef499,BRD,IN,Ault,9/30/20,104.6,1110199616,6.595681275,3941679.19,1,M.bovis,Clean
Beef 5,Beef5,Healthy,TX,Cactus,3/4/21,102.5,6050353.62,2.826074803,670,0,M.bovis,Clean
Beef 50,Beef50,BRD,TX,Cactus,3/18/21,104,12135712840,5.397458081,249722.7341,1,M.bovis,Clean
Beef 500,Beef500,BRD,IN,Ault,9/30/20,104.1,120850227.1,2.826074803,670,0,M.bovis,Clean
Beef 501,Beef501,Healthy,IN,Ault,9/30/20,102.7,102927528.2,2.826074803,670,0,M.bovis,Clean
Beef 502,Beef502,Healthy,IN,Ault,9/30/20,103.1,36472842.95,3.322430187,2101.02,1,M.bovis,Clean
Beef 503,Beef503,Healthy,IN,Ault,9/30/20,102.9,236110018.1,3.169195212,1476.37,1,M.bovis,Clean
Beef 504,Beef504,BRD,IN,Ault,9/30/20,103.6,116272199.7,4.179004845,15100.97,1,M.bovis,Clean
Beef 505,Beef505,Healthy,IN,Ault,9/30/20,102.9,30016392.27,2.826074803,670,0,M.bovis,Clean
Beef 506,Beef506,Healthy,IN,Ault,9/30/20,103,73610460.98,3.462045927,2897.65,1,M.bovis,Dirty
Beef 507,Beef507,BRD,IN,Ault,9/30/20,106.5,491371131.7,5.052811559,112930.58,1,M.bovis,Clean
Beef 508,Beef508,Healthy,IN,Ault,9/30/20,102.9,149139248.8,4.642646905,43918.44,1,M.bovis,Dirty
Beef 509,Beef509,Healthy,IN,Ault,9/30/20,102.5,28722690.39,2.826074803,670,0,M.bovis,Clean
Beef 51,Beef51,Healthy,TX,Cactus,3/16/21,102.7,230,2.826074803,670,0,M.bovis,Clean
Beef 510,Beef510,BRD,IN,Ault,9/30/20,103.3,982112330.9,6.023302748,1055122.17,1,M.bovis,Clean
Beef 511,Beef511,BRD,IN,Ault,9/30/20,103.9,160391990.1,4.581180462,38122.42,1,M.bovis,Clean
